Time,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(C),Generation Today(kWh),ETotal(kWh),H Total(h),Unnamed: 0,DV(Direção do Vento) - °,DVG(Direção do Vento Global) - °,MP10(Partículas Inaláveis) - µg/m3,MP2.5(Partículas Inaláveis Finas) - µg/m3,NO(Monóxido de Nitrogênio) - µg/m3,NO2(Dióxido de Nitrogênio) - µg/m3,NOx(Óxidos de Nitrogênio) - ppb,O3(Ozônio) - µg/m3,PRESS(Pressão Atmosférica) - hPa,SO2(Dióxido de Enxofre) - µg/m3,TEMP(Temperatura do Ar) - °C,UR(Umidade Relativa do Ar) - %,VV(Velocidade do Vento) - m/s,DV(Direção do Vento) - ° - Guilherme Alvaro,DVG(Direção do Vento Global) - ° - Guilherme Alvaro,MP10(Partículas Inaláveis) - µg/m3 - Guilherme Alvaro,NOx(Óxidos de Nitrogênio) - ppb - Guilherme Alvaro,O3(Ozônio) - µg/m3 - Guilherme Alvaro,PRESS(Pressão Atmosférica) - hPa - Guilherme Alvaro,TEMP(Temperatura do Ar) - °C - Guilherme Alvaro,UR(Umidade Relativa do Ar) - % - Guilherme Alvaro,VV(Velocidade do Vento) - m/s - Guilherme Alvaro,RADG(Radiação Solar Global) - W/m2 - Guilherme Alvaro,RADUV(Radiação Ultra-violeta) - W/m2 - Guilherme Alvaro,Dir_Vento,PontoOrvalho,Pres_Atmosférica,Rad_Global,TempAmbiente,UmidadeAr,Vel_Vento,temp,Radiacao (W/m2),Fonte,Temperatura Original (C),FonteTemp
2020-10-01 05:00:00,137.6,0.0,221.2,0.0,59.99,0.0,23.5,0.0,972.1,2481.0,724.0,777.0,158.0,43.0,28.0,2.0,34.0,20.0,15.0,1001.9,1.0,23.4,,0.0,777.0,140.0,30.0,,38.0,1011.2,23.3,100.0,0.0,0.0,,,,,,,,,,0.9833333333333333,Piranômetro,23.4,CETESB
2020-10-01 06:00:00,143.9888888888889,0.5666666666666667,221.46666666666667,0.2777777777777778,59.99777777777778,68.55555555555556,24.84444444444445,0.0,972.1000000000001,2481.3333333333335,725.0,38.0,52.0,35.0,25.0,39.0,43.0,55.0,,1002.0,1.0,23.5,,1.1,777.0,336.0,41.0,,,1011.3,23.3,100.0,0.0,0.0,,,,,,,,,,70.46666666666667,Piranômetro,23.5,CETESB
2020-10-01 07:00:00,141.54000000000002,1.9,219.68,1.16,59.986000000000004,267.2,28.74,0.3,972.2800000000001,2482.4,726.0,18.0,21.0,40.0,28.0,27.0,38.0,42.0,4.0,1001.8,1.0,23.4,,0.9,309.0,325.0,37.0,,2.0,1011.2,23.2,100.0,0.6,47.0,,,,,,,,,,261.1666666666667,Piranômetro,23.4,CETESB
2020-10-01 08:00:00,139.15555555555554,3.7666666666666666,219.23333333333332,2.2888888888888888,59.99555555555555,514.3333333333334,33.14444444444444,0.9,972.7777777777778,2483.5555555555557,727.0,45.0,84.0,33.0,20.0,12.0,36.0,29.0,17.0,1001.4,1.0,24.1,,1.0,123.0,118.0,15.0,,11.0,1010.7,25.2,100.0,0.9,242.0,,,,,,,,,,491.2,Piranômetro,24.1,CETESB
2020-10-01 09:00:00,134.425,5.1499999999999995,219.55,3.05,59.989999999999995,690.0,37.075,1.6,973.4000000000001,2484.5,728.0,122.0,120.0,23.0,15.0,6.0,20.0,16.0,34.0,1001.1,1.0,26.7,,1.4,149.0,139.0,6.0,,26.0,1010.3,28.4,88.0,0.9,460.0,,,,,,,,,,698.65,Piranômetro,26.7,CETESB
2020-10-01 10:00:00,130.35714285714286,6.457142857142857,220.12857142857143,3.614285714285714,59.96999999999999,831.5714285714286,42.628571428571426,2.8,974.5142857142856,2485.8571428571427,729.0,117.0,128.0,26.0,15.0,7.0,26.0,19.0,41.0,1000.2,1.0,29.7,,1.2,133.0,130.0,14.0,,52.0,1009.5,30.3,73.0,0.9,458.0,,,,,,,,,,846.9333333333333,Piranômetro,29.7,CETESB
2020-10-01 11:00:00,128.83333333333334,6.816666666666666,220.15,3.7833333333333337,60.028333333333336,866.1666666666666,45.98333333333333,3.9,975.3833333333333,2487.1666666666665,730.0,126.0,135.0,42.0,26.0,4.0,21.0,15.0,50.0,999.3,1.0,31.0,,1.4,139.0,158.0,60.0,,53.0,1008.7,30.3,75.0,1.3,165.0,,,,,,,,,,919.0166666666667,Piranômetro,31.0,CETESB
2020-10-01 12:00:00,128.41111111111113,6.666666666666666,219.66666666666669,3.688888888888889,59.99666666666667,846.1111111111111,48.6888888888889,4.8,976.4555555555556,2488.4444444444443,731.0,128.0,136.0,46.0,14.0,2.0,13.0,9.0,50.0,998.5,1.0,31.3,,1.6,141.0,158.0,44.0,,74.0,1007.8,32.6,68.0,1.1,663.0,,,,,,,,,,910.6666666666666,Piranômetro,31.3,CETESB
2020-10-01 13:00:00,128.07142857142858,6.07142857142857,219.94285714285712,3.342857142857143,59.95999999999999,769.5714285714286,49.64285714285715,5.8,977.3571428571429,2489.4285714285716,732.0,139.0,150.0,39.0,0.0,1.0,13.0,8.0,50.0,997.4,1.0,32.8,,1.4,154.0,158.0,41.0,,82.0,1006.8,34.6,61.0,1.3,835.0,,,,,,,,,,813.3333333333334,Piranômetro,32.8,CETESB
2020-10-01 14:00:00,134.05714285714285,4.671428571428572,221.71428571428575,2.7571428571428567,59.99285714285714,628.0,47.65714285714286,6.6,978.2857142857141,2490.5714285714284,733.0,183.0,183.0,37.0,0.0,0.0,9.0,5.0,54.0,996.4,0.0,33.4,,1.4,141.0,152.0,44.0,,96.0,1006.0,33.0,63.0,1.1,750.0,,,,,,,,,,663.6666666666666,Piranômetro,33.4,CETESB
2020-10-01 15:00:00,138.6142857142857,3.071428571428572,221.91428571428568,1.8285714285714287,59.99428571428571,421.42857142857144,42.9,7.1,978.9285714285716,2492.1428571428573,734.0,235.0,231.0,37.0,3.0,0.0,7.0,4.0,60.0,995.9,0.0,32.9,,1.5,287.0,278.0,1.0,,85.0,1005.5,31.1,69.0,1.1,603.0,,,,,,,,,,451.9,Piranômetro,32.9,CETESB
2020-10-01 16:00:00,139.74285714285716,1.4285714285714286,220.58571428571432,0.8571428571428571,59.98428571428572,202.85714285714286,38.34285714285714,7.3,979.2857142857143,2493.1428571428573,735.0,246.0,241.0,36.0,11.0,4.0,22.0,15.0,45.0,995.9,0.0,30.0,,1.9,88.0,121.0,4.0,,64.0,1005.4,28.3,90.0,1.0,268.0,,,,,,,,,,227.05,Piranômetro,30.0,CETESB
2020-10-01 17:00:00,130.33333333333334,0.39999999999999997,218.65555555555554,0.1777777777777778,60.00111111111111,45.44444444444444,34.25555555555556,7.4,979.4333333333333,2494.4444444444443,736.0,168.0,192.0,22.0,8.0,1.0,23.0,13.0,36.0,996.3,0.0,29.5,,1.0,268.0,226.0,39.0,,54.0,1005.9,27.1,97.0,1.1,78.0,,,,,,,,,,48.46666666666667,Piranômetro,29.5,CETESB
2020-10-01 18:00:00,124.4,0.0,216.2,0.0,59.995,12.5,32.25,7.4,979.5,2495.0,737.0,243.0,247.0,22.0,16.0,1.0,26.0,14.0,33.0,996.4,1.0,26.5,,1.5,127.0,163.0,23.0,,41.0,1005.9,26.2,100.0,0.8,23.0,,,,,,,,,,0.15,Piranômetro,26.5,CETESB
2020-10-02 05:00:00,139.3,0.0,219.6,0.0,60.03,0.0,24.8,0.0,979.5,2495.0,748.0,210.0,209.0,51.0,10.0,19.0,40.0,37.0,10.0,997.1,1.0,25.0,,1.0,888.0,218.0,37.0,,7.0,1006.3,24.7,100.0,0.7,0.0,,,,,,,,,,1.1166666666666667,Piranômetro,25.0,CETESB
2020-10-02 06:00:00,140.7444444444444,0.5222222222222221,219.34444444444443,0.23333333333333334,59.99111111111112,59.666666666666664,26.1,0.0,979.5,2495.222222222222,749.0,258.0,269.0,34.0,7.0,0.0,24.0,13.0,,997.8,1.0,24.6,,1.1,328.0,301.0,34.0,,,1007.0,24.3,100.0,0.6,0.0,,,,,,,,,,62.833333333333336,Piranômetro,24.6,CETESB
2020-10-02 07:00:00,139.6375,1.7750000000000001,218.9125,1.0625,59.98375,245.125,30.1875,0.3,979.6625,2496.5,750.0,236.0,251.0,27.0,5.0,0.0,12.0,6.0,33.0,998.2,1.0,24.4,,1.0,777.0,143.0,55.0,,32.0,1007.3,24.2,100.0,0.0,47.0,,,,,,,,,,238.48333333333332,Piranômetro,24.4,CETESB
2020-10-02 08:00:00,136.225,3.3375,218.6125,1.9749999999999999,59.9775,445.125,34.325,0.9,980.0374999999999,2497.5,751.0,42.0,15.0,25.0,17.0,35.0,43.0,51.0,14.0,998.3,1.0,25.5,,0.8,146.0,137.0,86.0,,15.0,1007.5,26.5,100.0,0.6,218.0,,,,,,,,,,459.4166666666667,Piranômetro,25.5,CETESB
2020-10-02 09:00:00,130.68571428571428,4.985714285714286,219.8,2.8571428571428577,59.989999999999995,649.1428571428571,40.15714285714286,1.5,980.7428571428571,2498.714285714286,752.0,41.0,35.0,52.0,18.0,97.0,89.0,126.0,5.0,998.3,5.0,29.5,,1.1,318.0,359.0,15.0,,3.0,1007.7,30.5,87.0,0.7,423.0,,,,,,,,,,662.25,Piranômetro,29.5,CETESB
2020-10-02 10:00:00,127.52499999999999,5.9,219.8875,3.3124999999999996,59.988749999999996,749.25,46.712500000000006,2.5,981.6,2500.0,753.0,35.0,43.0,79.0,28.0,48.0,86.0,84.0,15.0,997.9,8.0,34.0,,1.2,115.0,92.0,0.0,,9.0,1007.6,33.8,69.0,0.7,431.0,,,,,,,,,,801.9833333333333,Piranômetro,34.0,CETESB
2020-10-02 11:00:00,126.52857142857144,6.314285714285715,220.3142857142857,3.3999999999999995,59.99857142857143,793.8571428571429,51.35714285714287,3.5,982.5857142857143,2501.285714285714,754.0,76.0,75.0,76.0,19.0,15.0,84.0,57.0,40.0,997.4,6.0,38.9,,0.9,313.0,316.0,22.0,,93.0,1007.2,37.3,44.0,1.2,197.0,,,,,,,,,,874.4333333333333,Piranômetro,38.9,CETESB
2020-10-02 12:00:00,128.475,6.249999999999999,221.07500000000002,3.4374999999999996,59.99000000000001,800.125,52.5375,4.4,983.5,2502.5,755.0,177.0,168.0,84.0,41.0,4.0,54.0,32.0,58.0,997.2,3.0,37.3,,1.3,206.0,191.0,44.0,,103.0,1007.0,39.1,40.0,1.1,634.0,,,,,,,,,,860.6,Piranômetro,37.3,CETESB
2020-10-02 13:00:00,130.9142857142857,5.442857142857143,219.35714285714286,3.157142857142857,59.99,711.2857142857143,50.557142857142864,5.3,984.5285714285714,2503.8571428571427,756.0,178.0,177.0,67.0,47.0,5.0,50.0,31.0,54.0,997.0,1.0,34.9,,1.5,189.0,188.0,87.0,,79.0,1006.7,33.8,63.0,1.2,786.0,,,,,,,,,,766.7166666666667,Piranômetro,34.9,CETESB
2020-10-02 14:00:00,131.42000000000002,4.38,218.35999999999999,2.54,59.998000000000005,575.4,49.0,6.0,985.22,2505.0,757.0,171.0,166.0,48.0,30.0,3.0,32.0,19.0,59.0,996.5,1.0,32.7,,1.6,265.0,239.0,45.0,,82.0,1006.1,33.4,64.0,1.0,704.0,,,,,,,,,,626.2333333333333,Piranômetro,32.7,CETESB
2020-10-02 15:00:00,134.5625,2.675,218.78750000000002,1.55,59.99874999999999,361.0,46.462500000000006,6.5,985.8125,2506.125,758.0,191.0,189.0,32.0,16.0,3.0,38.0,23.0,63.0,995.9,1.0,33.0,,1.4,152.0,164.0,31.0,,68.0,1005.5,34.6,60.0,1.4,568.0,,,,,,,,,,419.18333333333334,Piranômetro,33.0,CETESB
2020-10-02 16:00:00,133.38888888888889,1.1666666666666667,219.81111111111107,0.6333333333333333,60.00555555555555,154.33333333333334,42.74444444444444,6.7,986.1333333333332,2507.4444444444443,759.0,180.0,173.0,47.0,25.0,0.0,22.0,12.0,81.0,995.5,1.0,32.5,,1.3,145.0,151.0,45.0,,77.0,1005.2,32.2,69.0,1.5,250.0,,,,,,,,,,202.41666666666666,Piranômetro,32.5,CETESB
2020-10-02 17:00:00,129.83333333333331,0.4833333333333332,219.25000000000003,0.21666666666666667,60.025,51.666666666666664,39.449999999999996,0.0,985.0833333333334,2506.0,760.0,191.0,182.0,47.0,27.0,1.0,40.0,22.0,67.0,995.6,1.0,31.9,,1.2,140.0,144.0,38.0,,72.0,1005.1,32.0,69.0,1.1,77.0,,,,,,,,,,41.7,Piranômetro,31.9,CETESB
2020-10-02 18:00:00,123.9,0.0,219.55,0.0,59.989999999999995,13.0,36.35,0.0,979.5,2495.0,761.0,186.0,183.0,58.0,28.0,5.0,73.0,43.0,39.0,996.0,1.0,31.3,,1.0,151.0,150.0,66.0,,52.0,1005.4,31.5,73.0,1.5,22.0,,,,,,,,,,0.05,Piranômetro,31.3,CETESB
2020-10-03 06:00:00,144.05,0.0,219.5,0.0,60.01499999999999,0.0,26.375,0.0,979.5,2495.0,773.0,206.0,206.0,9.0,15.0,1.0,2.0,1.0,,1003.4,1.0,24.4,,1.7,888.0,227.0,4.0,,,1012.8,24.3,100.0,0.9,0.0,,,,,,,,,,12.85,Piranômetro,24.4,CETESB
2020-10-03 07:00:00,138.08333333333334,0.75,219.5333333333333,0.3333333333333333,60.01833333333334,85.16666666666667,28.28333333333333,0.1,979.5333333333334,2495.8333333333335,774.0,213.0,211.0,5.0,8.0,1.0,1.0,1.0,61.0,1004.1,1.0,24.3,,2.8,888.0,233.0,15.0,,70.0,1013.6,24.0,100.0,1.0,4.0,,,,,,,,,,88.56666666666666,Piranômetro,24.3,CETESB
2020-10-03 08:00:00,139.07999999999998,1.02,218.33999999999997,0.5399999999999999,59.99399999999999,128.4,30.639999999999997,0.2,979.6600000000001,2497.2,775.0,210.0,211.0,19.0,9.0,1.0,2.0,2.0,62.0,1004.7,0.0,24.3,,1.9,888.0,174.0,30.0,,76.0,1014.1,24.0,100.0,1.0,69.0,,,,,,,,,,107.98333333333333,Piranômetro,24.3,CETESB
2020-10-03 09:00:00,137.14,0.9,217.3,0.4,59.992000000000004,103.8,30.979999999999997,0.3,979.7800000000001,2498.6,776.0,206.0,207.0,13.0,13.0,1.0,5.0,3.0,60.0,1005.1,0.0,24.8,,1.5,888.0,209.0,2.0,,77.0,1014.6,24.4,100.0,0.9,99.0,,,,,,,,,,104.96666666666667,Piranômetro,24.8,CETESB
2020-10-03 10:00:00,138.62999999999997,2.0000000000000004,217.74,1.17,59.985,269.8,32.22,0.6,979.96,2499.5,777.0,201.0,204.0,16.0,9.0,1.0,8.0,6.0,53.0,1005.4,0.0,24.4,,2.1,888.0,196.0,0.0,,68.0,1014.7,23.9,100.0,1.0,52.0,,,,,,,,,,273.56666666666666,Piranômetro,24.4,CETESB
2020-10-03 11:00:00,136.76666666666668,1.2500000000000002,217.21666666666667,0.6666666666666666,60.00666666666666,160.83333333333334,33.28333333333333,0.9,980.2833333333333,2500.6666666666665,778.0,203.0,207.0,20.0,6.0,1.0,9.0,6.0,45.0,1005.5,0.0,24.5,,1.4,136.0,158.0,30.0,,56.0,1014.6,24.0,100.0,1.1,172.0,,,,,,,,,,152.88333333333333,Piranômetro,24.5,CETESB
2020-10-03 12:00:00,137.075,1.0,217.73749999999998,0.5375,60.00749999999999,125.625,32.1875,1.0,980.4375,2502.0,779.0,204.0,209.0,17.0,0.0,1.0,12.0,8.0,40.0,1005.4,1.0,24.6,,1.4,167.0,174.0,18.0,,57.0,1014.5,24.2,100.0,1.3,164.0,,,,,,,,,,123.55,Piranômetro,24.6,CETESB
2020-10-03 13:00:00,139.4,0.8875,218.55,0.425,59.99250000000001,104.875,31.724999999999998,1.1,980.5625000000001,2503.25,780.0,202.0,204.0,13.0,0.0,0.0,6.0,3.0,44.0,1004.8,0.0,23.9,,1.5,160.0,192.0,12.0,,59.0,1014.0,23.8,100.0,1.2,119.0,,,,,,,,,,103.71666666666667,Piranômetro,23.9,CETESB
2020-10-03 14:00:00,134.7,0.5888888888888889,218.52222222222224,0.19999999999999998,60.00555555555556,60.111111111111114,30.688888888888886,1.2,980.6777777777778,2504.3333333333335,781.0,206.0,209.0,10.0,0.0,0.0,5.0,3.0,48.0,1004.2,0.0,23.5,,1.6,147.0,174.0,32.0,,65.0,1013.4,23.3,100.0,1.1,82.0,,,,,,,,,,55.03333333333333,Piranômetro,23.5,CETESB
2020-10-03 15:00:00,132.39999999999998,0.4444444444444444,219.23333333333335,0.16666666666666669,59.99444444444445,43.666666666666664,29.58888888888889,1.3,980.7444444444445,2505.6666666666665,782.0,213.0,208.0,26.0,6.0,0.0,6.0,3.0,50.0,1003.8,1.0,23.1,,2.0,888.0,190.0,10.0,,67.0,1013.0,22.8,100.0,1.0,40.0,,,,,,,,,,36.81666666666667,Piranômetro,23.1,CETESB
2020-10-03 16:00:00,126.83333333333333,0.16666666666666666,219.76666666666665,0.09999999999999999,59.998333333333335,23.0,28.88333333333333,1.3,980.8000000000001,2507.0,783.0,214.0,211.0,14.0,2.0,0.0,4.0,2.0,51.0,1003.6,0.0,22.9,,2.2,888.0,247.0,11.0,,67.0,1012.8,22.5,100.0,1.0,24.0,,,,,,,,,,14.333333333333334,Piranômetro,22.9,CETESB
2020-10-03 17:00:00,127.34285714285716,0.0,218.92857142857142,0.08571428571428572,60.00142857142857,14.714285714285714,28.557142857142857,1.3,980.8000000000001,2508.0,784.0,212.0,207.0,8.0,5.0,0.0,14.0,8.0,44.0,1003.7,0.0,22.8,,1.6,261.0,218.0,6.0,,69.0,1012.8,22.5,100.0,1.0,6.0,,,,,,,,,,3.9,Piranômetro,22.8,CETESB
2020-10-04 06:00:00,141.75,0.0,222.77499999999998,0.0,60.0075,0.0,23.825000000000003,0.0,980.8,2508.0,797.0,,,,,,,,,,,,,,110.0,113.0,13.0,,,1015.5,21.6,100.0,1.6,0.0,,,,,,,,,,8.466666666666667,Piranômetro,,CETESB
2020-10-04 07:00:00,145.41666666666666,0.0,222.60000000000002,0.0,60.00666666666666,0.0,24.150000000000002,0.0,980.8000000000001,2508.8333333333335,798.0,,,,,,,,,,,,,,114.0,126.0,17.0,,54.0,1015.6,21.5,100.0,1.6,4.0,,,,,,,,,,12.3,Piranômetro,,CETESB
2020-10-04 08:00:00,145.32,0.18,222.01999999999998,0.08,60.00999999999999,18.2,24.580000000000002,0.0,980.8,2509.8,799.0,,,,,,,,,,,,,,126.0,124.0,18.0,,57.0,1016.2,21.5,100.0,1.4,7.0,,,,,,,,,,33.53333333333333,Piranômetro,,CETESB
2020-10-04 09:00:00,137.62,0.68,221.61999999999998,0.28,59.99400000000001,75.4,26.68,0.1,980.9,2511.4,800.0,,,,,,,,,,,,,,116.0,119.0,12.0,,57.0,1016.5,21.4,100.0,1.6,31.0,,,,,,,,,,62.083333333333336,Piranômetro,,CETESB
2020-10-04 10:00:00,138.82857142857142,0.8142857142857144,220.9,0.37142857142857144,59.99142857142858,92.0,27.814285714285713,0.2,980.9714285714286,2512.285714285714,801.0,,,,,,,,,,,,,,113.0,113.0,17.0,,55.0,1017.0,21.5,100.0,1.3,56.0,,,,,,,,,,90.96666666666667,Piranômetro,,CETESB
2020-10-04 11:00:00,141.325,1.325,219.825,0.825,60.01,186.75,29.3,0.5,981.175,2513.75,802.0,,,,,,,,,,,,,,110.0,110.0,8.0,,53.0,1017.0,21.5,100.0,1.3,85.0,,,,,,,,,,161.65,Piranômetro,,CETESB
2020-10-04 12:00:00,142.1,1.2499999999999998,219.35,0.7333333333333334,60.0,166.5,29.916666666666668,0.7,981.3833333333333,2514.8333333333335,803.0,,,,,,,,,,,,,,118.0,117.0,10.0,,41.0,1016.8,22.0,100.0,1.1,124.0,,,,,,,,,,168.25,Piranômetro,,CETESB
2020-10-04 13:00:00,142.65,1.36,219.69,0.8300000000000001,59.976,193.0,30.220000000000006,0.9,981.6000000000001,2516.2,804.0,,,,,,,,,,,,,,117.0,117.0,14.0,,55.0,1016.3,22.0,100.0,1.7,169.0,,,,,,,,,,202.3,Piranômetro,,CETESB
2020-10-04 14:00:00,142.49999999999997,1.1125000000000003,219.51250000000002,0.6125,60.0,143.0,29.9375,1.1,981.8249999999999,2517.375,805.0,,,,,,,,,,,,,,122.0,115.0,22.0,,53.0,1015.5,22.1,100.0,1.5,190.0,,,,,,,,,,136.55,Piranômetro,,CETESB
2020-10-04 15:00:00,136.84285714285716,0.5714285714285714,219.77142857142854,0.24285714285714283,59.99,60.714285714285715,28.485714285714288,1.2,981.9428571428572,2518.5714285714284,806.0,,,,,,,,,,,,,,132.0,126.0,13.0,,59.0,1015.1,22.3,100.0,1.5,127.0,,,,,,,,,,56.7,Piranômetro,,CETESB
2020-10-04 16:00:00,131.0222222222222,0.4,220.20000000000002,0.17777777777777778,59.99777777777778,39.888888888888886,27.444444444444443,1.2,982.0,2519.5555555555557,807.0,,,,,,,,,,,,,,143.0,133.0,16.0,,62.0,1015.0,21.5,100.0,2.0,54.0,,,,,,,,,,31.516666666666666,Piranômetro,,CETESB
2020-10-04 17:00:00,127.33333333333333,0.07777777777777778,220.5111111111111,0.1111111111111111,60.010000000000005,17.88888888888889,26.522222222222222,1.2,982.0,2520.8888888888887,808.0,,,,,,,,,,,,,,130.0,124.0,16.0,,59.0,1014.9,21.2,100.0,1.5,29.0,,,,,,,,,,7.95,Piranômetro,,CETESB
2020-10-05 06:00:00,144.58749999999998,0.5625,222.1,0.2625,59.99375,68.25,23.7,0.1,982.0500000000002,2522.25,821.0,777.0,27.0,23.0,,14.0,36.0,30.0,,1003.6,1.0,22.3,,0.0,777.0,324.0,24.0,,,1013.0,21.8,100.0,0.0,0.0,,,,,,,,,,79.1,Piranômetro,22.3,CETESB
2020-10-05 07:00:00,140.1625,2.3249999999999997,221.2,1.3750000000000002,59.973749999999995,320.0,28.187500000000004,0.5,982.3249999999999,2523.5,822.0,777.0,13.0,25.0,,63.0,39.0,72.0,2.0,1003.9,2.0,22.5,,0.0,777.0,315.0,24.0,,2.0,1013.2,22.2,100.0,0.0,44.0,,,,,,,,,,307.01666666666665,Piranômetro,22.5,CETESB
2020-10-05 08:00:00,135.4,4.075,220.02499999999998,2.4125,59.96,544.125,31.6125,1.0,982.7375,2524.375,823.0,31.0,40.0,24.0,,53.0,45.0,67.0,6.0,1004.1,3.0,23.8,,0.7,320.0,315.0,9.0,,6.0,1013.5,24.5,99.0,0.6,257.0,,,,,,,,,,499.7,Piranômetro,23.8,CETESB
2020-10-05 09:00:00,136.5,3.8200000000000003,218.6,2.3,60.025999999999996,515.4,34.160000000000004,1.7,983.3400000000001,2525.6,824.0,39.0,43.0,20.0,,11.0,22.0,21.0,25.0,1004.1,3.0,26.4,,1.7,329.0,22.0,8.0,,23.0,1013.6,27.2,88.0,0.8,457.0,,,,,,,,,,542.9666666666667,Piranômetro,26.4,CETESB
2020-10-05 10:00:00,139.95714285714286,2.6571428571428575,218.32857142857142,1.6428571428571428,59.99714285714286,375.7142857142857,34.82857142857143,2.2,984.0428571428571,2527.0,825.0,122.0,93.0,23.0,,3.0,7.0,6.0,42.0,1003.7,1.0,27.4,,1.4,123.0,120.0,18.0,,38.0,1013.3,26.9,87.0,1.1,297.0,,,,,,,,,,379.3333333333333,Piranômetro,27.4,CETESB
2020-10-05 11:00:00,140.44,3.3,219.34,2.02,59.988,456.6,34.34,2.7,984.54,2528.4,826.0,121.0,122.0,23.0,,4.0,7.0,7.0,43.0,1003.4,1.0,26.7,,1.6,135.0,131.0,28.0,,48.0,1012.7,26.6,89.0,1.5,299.0,,,,,,,,,,421.31666666666666,Piranômetro,26.7,CETESB
2020-10-05 12:00:00,139.2111111111111,3.3222222222222215,219.54444444444445,2.0,59.99888888888889,454.0,35.144444444444446,3.3,985.0333333333333,2529.3333333333335,827.0,129.0,136.0,24.0,16.0,4.0,10.0,9.0,43.0,1002.8,1.0,27.4,,1.6,143.0,134.0,21.0,,47.0,1012.0,26.9,89.0,1.4,274.0,,,,,,,,,,456.85,Piranômetro,27.4,CETESB
2020-10-05 13:00:00,139.86999999999998,2.45,219.89000000000001,1.4900000000000002,59.985,344.6,34.79,3.7,985.5500000000002,2530.7,828.0,126.0,121.0,28.0,20.0,3.0,8.0,6.0,47.0,1001.9,1.0,27.8,,1.6,108.0,114.0,26.0,,51.0,1011.1,28.2,82.0,1.2,483.0,,,,,,,,,,330.8,Piranômetro,27.8,CETESB
2020-10-05 14:00:00,139.4875,2.125,219.35000000000002,1.2874999999999999,60.008750000000006,302.375,34.55,4.1,985.9000000000001,2531.75,829.0,133.0,132.0,24.0,17.0,2.0,7.0,5.0,49.0,1001.2,1.0,27.5,,1.8,127.0,120.0,18.0,,48.0,1010.4,27.5,85.0,1.2,251.0,,,,,,,,,,297.53333333333336,Piranômetro,27.5,CETESB
2020-10-05 15:00:00,137.4875,0.925,218.45000000000002,0.44999999999999996,59.97625000000001,110.25,33.1375,4.2,986.15,2532.875,830.0,157.0,155.0,20.0,6.0,4.0,10.0,8.0,45.0,1000.5,1.0,27.9,,1.5,125.0,122.0,25.0,,44.0,1009.7,27.9,84.0,1.1,267.0,,,,,,,,,,112.58333333333333,Piranômetro,27.9,CETESB
2020-10-05 16:00:00,136.22857142857143,0.8857142857142858,220.02857142857144,0.4428571428571428,60.017142857142865,106.0,31.314285714285713,4.4,986.2857142857143,2534.5714285714284,831.0,125.0,140.0,31.0,15.0,3.0,11.0,8.0,45.0,1000.4,1.0,27.0,,1.4,137.0,149.0,41.0,,51.0,1009.6,26.4,93.0,1.1,131.0,,,,,,,,,,121.3,Piranômetro,27.0,CETESB
2020-10-05 17:00:00,127.8,0.31428571428571433,219.92857142857142,0.14285714285714285,60.00857142857143,33.857142857142854,29.557142857142857,4.4,986.3999999999999,2535.5714285714284,832.0,133.0,146.0,24.0,7.0,2.0,12.0,8.0,43.0,1000.4,1.0,26.9,,1.3,154.0,208.0,16.0,,55.0,1009.6,25.9,93.0,0.9,106.0,,,,,,,,,,39.28333333333333,Piranômetro,26.9,CETESB
2020-10-05 18:00:00,125.45,0.0,219.75,0.1,60.004999999999995,14.0,28.6,4.4,986.4,2536.0,833.0,119.0,139.0,28.0,15.0,1.0,15.0,9.0,41.0,1000.5,1.0,25.6,,1.1,246.0,253.0,21.0,,58.0,1009.7,25.0,95.0,0.6,28.0,,,,,,,,,,0.38333333333333336,Piranômetro,25.6,CETESB
2020-10-06 05:00:00,142.10000000000002,0.0,221.0,0.0,60.004999999999995,0.0,22.950000000000003,0.0,986.4,2536.0,844.0,777.0,244.0,43.0,26.0,8.0,36.0,26.0,4.0,999.3,2.0,22.7,,0.0,270.0,276.0,68.0,,5.0,1008.5,22.4,100.0,0.6,0.0,,,,,,,,,,2.2333333333333334,Piranômetro,22.7,CETESB
2020-10-06 06:00:00,139.32857142857142,0.39999999999999997,220.8142857142857,0.14285714285714285,60.00142857142857,37.42857142857143,23.828571428571426,0.0,986.3999999999999,2536.0,845.0,777.0,329.0,44.0,28.0,54.0,27.0,59.0,,999.9,2.0,22.7,,0.0,300.0,301.0,50.0,,,1009.1,22.3,100.0,0.7,1.0,,,,,,,,,,54.63333333333333,Piranômetro,22.7,CETESB
2020-10-06 07:00:00,142.08888888888887,1.5111111111111113,219.2,0.8777777777777778,59.96777777777778,206.0,27.599999999999994,0.3,986.5777777777779,2537.5555555555557,846.0,777.0,272.0,34.0,16.0,2.0,16.0,10.0,22.0,1000.7,1.0,23.0,,0.0,302.0,308.0,38.0,,3.0,1009.9,22.3,100.0,0.7,38.0,,,,,,,,,,208.63333333333333,Piranômetro,23.0,CETESB
